id,vendor,product,project_name,github_org_url,github_project_url,github_project_url_git_status,github_project_url_git_detail,github_project_url_git_normalized,github_project_url_git_checked_at_utc,is_open_source,reason,source_file,source_attempt,source_timestamp_ms,batch_index,cve_count,cve_match_found
38019,typo3,fluid,Fluid,https://github.com/TYPO3,https://github.com/TYPO3/Fluid,working,git ls-remote succeeded,https://github.com/TYPO3/Fluid,2026-04-13T18:36:55+00:00,True,"Fluid is the open-source templating engine for TYPO3, hosted on GitHub.",/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000508_1775649179493_attempt01_response.json,1,1775649179493,508,5,True
38020,typo3,html-sanitizer,html-sanitizer,https://github.com/TYPO3,https://github.com/TYPO3/html-sanitizer,working,git ls-remote succeeded,https://github.com/TYPO3/html-sanitizer,2026-04-13T18:36:55+00:00,True,The HTML Sanitizer component is an open-source library used in TYPO3 and available on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000508_1775649179493_attempt01_response.json,1,1775649179493,508,8,True
38021,typo3,html_sanitizer,html_sanitizer,https://github.com/TYPO3,https://github.com/TYPO3/TYPO3.CMS,working,git ls-remote succeeded,https://github.com/TYPO3/TYPO3.CMS,2026-04-13T18:36:55+00:00,True,"The html_sanitizer is a system extension of TYPO3 CMS, released under GPL-2.0+.",/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000509_1775649264586_attempt01_response.json,1,1775649264586,509,12,True
38022,typo3,ns backup extension,ns_backup,https://github.com/nitsan-technologies,https://github.com/nitsan-technologies/ns_backup,working,git ls-remote succeeded,https://github.com/nitsan-technologies/ns_backup,2026-04-13T18:36:55+00:00,True,Extension is published on GitHub under an open source license.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000509_1775649264586_attempt01_response.json,1,1775649264586,509,6,True
38024,typo3,pharstreamwrapper,pharstreamwrapper,https://github.com/TYPO3,https://github.com/TYPO3/phar-stream-wrapper,working,git ls-remote succeeded,https://github.com/TYPO3/phar-stream-wrapper,2026-04-13T18:36:55+00:00,True,PHAR stream wrapper is a TYPO3 system extension released under GPL-2.0+.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000509_1775649264586_attempt01_response.json,1,1775649264586,509,6,True
38029,typo3,typo3,TYPO3 CMS,https://github.com/TYPO3,https://github.com/TYPO3/TYPO3.CMS,working,git ls-remote succeeded,https://github.com/TYPO3/TYPO3.CMS,2026-04-13T18:36:55+00:00,True,TYPO3 CMS is open source software released under GPL-2.0+.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000509_1775649264586_attempt01_response.json,1,1775649264586,509,651,True
38030,typo3,typo3 cms,TYPO3 CMS,https://github.com/TYPO3,https://github.com/TYPO3/TYPO3.CMS,working,git ls-remote succeeded,https://github.com/TYPO3/TYPO3.CMS,2026-04-13T18:36:55+00:00,True,TYPO3 CMS is open source software released under GPL-2.0+.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000509_1775649264586_attempt01_response.json,1,1775649264586,509,38,True
38031,typo3,typo3.cms,TYPO3 CMS,https://github.com/TYPO3,https://github.com/TYPO3/TYPO3.CMS,working,git ls-remote succeeded,https://github.com/TYPO3/TYPO3.CMS,2026-04-13T18:36:55+00:00,True,TYPO3 CMS is open source and hosted on GitHub under the TYPO3 organization.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_003804_1775595315185_response.json,1,1775595315185,3804,32,True
38032,typo3,wec_discussion_forum,wec_discussion_forum,https://github.com/TYPO3,https://github.com/TYPO3/TYPO3.CMS,working,git ls-remote succeeded,https://github.com/TYPO3/TYPO3.CMS,2026-04-13T18:36:55+00:00,True,The wec_discussion_forum extension is part of the TYPO3 CMS repository and is open source.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_003804_1775595315185_response.json,1,1775595315185,3804,12,True
38033,typo3,wir_ber_uns_extension,wir_ber_uns_extension,https://github.com/TYPO3,https://github.com/TYPO3/TYPO3.CMS,working,git ls-remote succeeded,https://github.com/TYPO3/TYPO3.CMS,2026-04-13T18:36:55+00:00,True,The wir_ber_uns_extension is a TYPO3 extension and is open source.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_003804_1775595315185_response.json,1,1775595315185,3804,6,True
38034,typo3,ws_ecard,ws_ecard,https://github.com/TYPO3,https://github.com/TYPO3/TYPO3.CMS,working,git ls-remote succeeded,https://github.com/TYPO3/TYPO3.CMS,2026-04-13T18:36:55+00:00,True,The ws_ecard extension is part of TYPO3 CMS and is open source.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_003804_1775595315185_response.json,1,1775595315185,3804,6,True
38035,typo3,wt_gallery,wt_gallery,https://github.com/TYPO3,https://github.com/TYPO3/TYPO3.CMS,working,git ls-remote succeeded,https://github.com/TYPO3/TYPO3.CMS,2026-04-13T18:36:55+00:00,True,The wt_gallery extension is a TYPO3 extension and is open source.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_003804_1775595315185_response.json,1,1775595315185,3804,6,True
38036,typolight,typolight_webcms,Contao,https://github.com/contao,https://github.com/contao/contao,working,git ls-remote succeeded,https://github.com/contao/contao,2026-04-13T18:36:55+00:00,True,"TypoLight was renamed to Contao, an open-source CMS hosted on GitHub.",/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_003804_1775595315185_response.json,1,1775595315185,3804,6,True
38042,u-root,u-root,u-root,https://github.com/u-root,https://github.com/u-root/u-root,working,git ls-remote succeeded,https://github.com/u-root/u-root,2026-04-13T18:36:55+00:00,True,Open-source project hosted on GitHub under the u-root organization; main repository at https://github.com/u-root/u-root.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000510_1775649247875_attempt01_response.json,1,1775649247875,510,9,True
38044,uap-core_project,uap-core,uap-core,https://github.com/ua-parser,https://github.com/ua-parser/uap-core,working,git ls-remote succeeded,https://github.com/ua-parser/uap-core,2026-04-13T18:36:55+00:00,True,"Open-source core data set for UA parser, maintained under the ua-parser organization on GitHub.",/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000510_1775649247875_attempt01_response.json,1,1775649247875,510,6,True
38070,ublockorigin,ublock_origin,uBlock,https://github.com/gorhill,https://github.com/gorhill/uBlock,working,git ls-remote succeeded,https://github.com/gorhill/uBlock,2026-04-13T18:36:55+00:00,True,Browser extension developed by Raymond Hill and released as open source on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_003807_1775595304851_response.json,1,1775595304851,3807,9,True
38072,ubports,ubuntu_touch,ubuntu-touch,https://github.com/ubports,https://github.com/ubports/ubuntu-touch,working,git ls-remote succeeded,https://github.com/ubports/ubuntu-touch,2026-04-13T18:36:55+00:00,True,Ubuntu Touch is an open-source mobile operating system maintained by UBports.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_003808_1775595371520_response.json,1,1775595371520,3808,6,True
38073,ubports,unity8,unity8,https://github.com/ubports,https://github.com/ubports/unity8,working,git ls-remote succeeded,https://github.com/ubports/unity8,2026-04-13T18:36:55+00:00,True,Unity8 is an open-source UI shell maintained by UBports.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_003808_1775595371520_response.json,1,1775595371520,3808,6,True
38076,ubuntu,linux,linux,https://github.com/torvalds,https://github.com/torvalds/linux,working,git ls-remote succeeded,https://github.com/torvalds/linux,2026-04-13T18:36:55+00:00,True,"The Linux kernel is open-source, with main repository hosted by Linus Torvalds.",/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_003808_1775595371520_response.json,1,1775595371520,3808,20,True
38077,ubuntu,linux kernel,linux,https://github.com/torvalds,https://github.com/torvalds/linux,working,git ls-remote succeeded,https://github.com/torvalds/linux,2026-04-13T18:36:55+00:00,True,Linux kernel is open source.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_003808_1775595371520_response.json,1,1775595371520,3808,6,True
38078,ubuntu,linux_kernel,linux,https://github.com/torvalds,https://github.com/torvalds/linux,working,git ls-remote succeeded,https://github.com/torvalds/linux,2026-04-13T18:36:55+00:00,True,Linux kernel open source.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_003808_1775595371520_response.json,1,1775595371520,3808,6,True
38082,ubuntu,shiftfs in the linux kernel,linux,https://github.com/torvalds,https://github.com/torvalds/linux,working,git ls-remote succeeded,https://github.com/torvalds/linux,2026-04-13T18:36:55+00:00,True,"shiftfs is a kernel module that is part of the Linux kernel, which is open-source under the GPL; the main repository is the upstream Linux kernel.",/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_003809_1775595365346_response.json,1,1775595365346,3809,6,True
38083,ubuntu,ubuntu,ubuntu,https://github.com/ubuntu,https://github.com/ubuntu/ubuntu,working,git ls-remote succeeded,https://github.com/ubuntu/ubuntu,2026-04-13T18:36:55+00:00,True,Ubuntu is an open-source Linux distribution; its source code is publicly available in a GitHub repository.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_003809_1775595365346_response.json,1,1775595365346,3809,18,True
38084,ubuntu,ubuntu_linux,ubuntu,https://github.com/ubuntu,https://github.com/ubuntu/ubuntu,working,git ls-remote succeeded,https://github.com/ubuntu/ubuntu,2026-04-13T18:36:55+00:00,True,"ubuntu_linux refers to the Ubuntu Linux distribution, which is open-source; the source is hosted on GitHub.",/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_003809_1775595365346_response.json,1,1775595365346,3809,196,True
38085,ubuntu budgie,budgie extras,budgie-extras,https://github.com/ubuntubudgie,https://github.com/ubuntubudgie/budgie-extras,working,git ls-remote succeeded,https://github.com/ubuntubudgie/budgie-extras,2026-04-13T18:36:55+00:00,True,"Budgie Extras is an open-source collection of extra widgets and enhancements for the Budgie desktop, hosted on GitHub under the ubuntubudgie organization.",/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_003809_1775595365346_response.json,1,1775595365346,3809,12,True
38086,ubuntubudgie,budgie_extras,budgie-extras,https://github.com/ubuntubudgie,https://github.com/ubuntubudgie/budgie-extras,working,git ls-remote succeeded,https://github.com/ubuntubudgie/budgie-extras,2026-04-13T18:36:55+00:00,True,"Budgie Extras is an open-source collection of extra widgets and enhancements for the Budgie desktop, hosted on GitHub under the ubuntubudgie organization.",/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_003809_1775595365346_response.json,1,1775595365346,3809,18,True
38087,ubuntukylin,youker-assistant,youker-assistant,https://github.com/ubuntukylin,https://github.com/ubuntukylin/youker-assistant,working,git ls-remote succeeded,https://github.com/ubuntukylin/youker-assistant,2026-04-13T18:36:55+00:00,True,"Youker Assistant is an open-source system configuration tool for Ubuntu Kylin, with its source code available on GitHub.",/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_003809_1775595365346_response.json,1,1775595365346,3809,6,True
38093,uclouvain,openjpeg,openjpeg,https://github.com/uclouvain,https://github.com/uclouvain/openjpeg,working,git ls-remote succeeded,https://github.com/uclouvain/openjpeg,2026-04-13T18:36:55+00:00,True,OpenJPEG is an open-source JPEG 2000 library hosted under the uclouvain GitHub organization.,/home/user1/kk_peplen/cve-search/output/minimax_raw_remaining_opencode_tqdm/batch_000845_1775621179128_response.json,1,1775621179128,845,246,True
38097,udecode,plate,plate,https://github.com/udecode,https://github.com/udecode/plate,working,git ls-remote succeeded,https://github.com/udecode/plate,2026-04-13T18:36:55+00:00,True,Plate is an open-source Markdown parser maintained by the udecode GitHub user.,/home/user1/kk_peplen/cve-search/output/minimax_raw_remaining_opencode_tqdm/batch_000845_1775621179128_response.json,1,1775621179128,845,7,True
38098,udev_project,udev,udev,https://github.com/systemd,https://github.com/systemd/systemd,working,git ls-remote succeeded,https://github.com/systemd/systemd,2026-04-13T18:36:55+00:00,True,"udev is part of the systemd project, which is open source and hosted on GitHub under the systemd organization.",/home/user1/kk_peplen/cve-search/output/minimax_raw_remaining_opencode_tqdm/batch_000845_1775621179128_response.json,1,1775621179128,845,12,True
38099,udisks_project,udisks,udisks,https://github.com/storaged-project,https://github.com/storaged-project/udisks,working,git ls-remote succeeded,https://github.com/storaged-project/udisks,2026-04-13T18:36:55+00:00,True,udisks is an open-source disk manager housed in the storaged-project GitHub organization.,/home/user1/kk_peplen/cve-search/output/minimax_raw_remaining_opencode_tqdm/batch_000845_1775621179128_response.json,1,1775621179128,845,6,True
38103,ufo2000,ufo2000,ufo2000,https://github.com/ufo2000,https://github.com/ufo2000/ufo2000,working,git ls-remote succeeded,https://github.com/ufo2000/ufo2000,2026-04-13T18:36:55+00:00,True,"UFO2000 is an open-source turn-based strategy game inspired by X-COM, released under GPL, with source code on GitHub.",/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_003811_1775595337414_response.json,1,1775595337414,3811,15,True
38104,uglifyjs_project,uglifyjs,uglifyjs,https://github.com/uglifyjs,https://github.com/uglifyjs/uglifyjs,working,git ls-remote succeeded,https://github.com/uglifyjs/uglifyjs,2026-04-13T18:36:55+00:00,True,"UglifyJS is a popular open-source JavaScript minifier/compressor library, actively maintained on GitHub under MIT license.",/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_003811_1775595337414_response.json,1,1775595337414,3811,9,True
38116,uim,uim,uim,https://github.com/uim,https://github.com/uim/uim,working,git ls-remote succeeded,https://github.com/uim/uim,2026-04-13T18:36:55+00:00,True,Uim is an open‑source Japanese input method library hosted on GitHub under the uim organization.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_003812_1775595331540_response.json,1,1775595331540,3812,6,True
38131,ultimate blocks,ultimate blocks,ultimate-blocks,https://github.com/ultimate-blocks,https://github.com/ultimate-blocks/ultimate-blocks,working,git ls-remote succeeded,https://github.com/ultimate-blocks/ultimate-blocks,2026-04-13T18:36:55+00:00,True,The plugin is open source with public repository on GitHub under GPL.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000513_1775649296994_attempt01_response.json,1,1775649296994,513,8,True
38146,ultrajson,ultrajson,ultrajson,https://github.com/ultrajson,https://github.com/ultrajson/ultrajson,working,git ls-remote succeeded,https://github.com/ultrajson/ultrajson,2026-04-13T18:36:55+00:00,True,UltraJSON is an open-source JSON library.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000514_1775649404328_attempt01_response.json,1,1775649404328,514,8,True
38147,ultrajson_project,ultrajson,ultrajson,https://github.com/ultrajson,https://github.com/ultrajson/ultrajson,working,git ls-remote succeeded,https://github.com/ultrajson/ultrajson,2026-04-13T18:36:55+00:00,True,"Same project as ultrajson, open source.",/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000514_1775649404328_attempt01_response.json,1,1775649404328,514,13,True
38153,ultravnc,ultravnc,UltraVNC,https://github.com/ultravnc,https://github.com/ultravnc/UltraVNC,working,git ls-remote succeeded,https://github.com/ultravnc/UltraVNC,2026-04-13T18:36:55+00:00,True,"UltraVNC is an open‑source VNC remote‑desktop application distributed under the GPL, with its repository on GitHub.",/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_003816_1775595368391_response.json,1,1775595368391,3816,29,True
38158,umbraco,umbraco,Umbraco,https://github.com/umbraco,https://github.com/umbraco/Umbraco,working,git ls-remote succeeded,https://github.com/umbraco/Umbraco,2026-04-13T18:36:55+00:00,True,"Umbraco CMS is an open‑source content management system released under the MIT licence, with its primary repository on GitHub.",/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_003816_1775595368391_response.json,1,1775595368391,3816,14,True
38159,umbraco,umbraco-cms,Umbraco CMS,https://github.com/umbraco,https://github.com/umbraco/Umbraco,working,git ls-remote succeeded,https://github.com/umbraco/Umbraco,2026-04-13T18:36:55+00:00,True,"The umbraco‑cms product refers to the same core Umbraco CMS, which is open source under the MIT licence and hosted on GitHub.",/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_003816_1775595368391_response.json,1,1775595368391,3816,66,True
38161,umbraco,umbraco_cms,Umbraco CMS,https://github.com/umbraco,https://github.com/umbraco/Umbraco-CMS,working,git ls-remote succeeded,https://github.com/umbraco/Umbraco-CMS,2026-04-13T18:36:55+00:00,True,Open source CMS hosted on GitHub under the umbraco organization.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000515_1775649415915_attempt01_response.json,1,1775649415915,515,162,True
38163,umn,mapserver,MapServer,https://github.com/MapServer,https://github.com/MapServer/MapServer,working,git ls-remote succeeded,https://github.com/MapServer/MapServer,2026-04-13T18:36:55+00:00,True,"Open source mapping server maintained by OSGeo, publicly hosted on GitHub.",/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000515_1775649415915_attempt01_response.json,1,1775649415915,515,42,True
38169,unbit,uwsgi,uWSGI,https://github.com/unbit,https://github.com/unbit/uwsgi,working,git ls-remote succeeded,https://github.com/unbit/uwsgi,2026-04-13T18:36:55+00:00,True,"Open source application server container for Python, hosted on GitHub.",/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000515_1775649415915_attempt01_response.json,1,1775649415915,515,9,True
38170,unbound,unbound,Unbound,https://github.com/NLnetLabs,https://github.com/NLnetLabs/unbound,working,git ls-remote succeeded,https://github.com/NLnetLabs/unbound,2026-04-13T18:36:55+00:00,True,"Open source DNS resolver maintained by NLnetLabs, source available on GitHub.",/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000515_1775649415915_attempt01_response.json,1,1775649415915,515,9,True
38171,uncanny owl,uncanny automator,Uncanny Automator,https://github.com/uncannyowl,https://github.com/uncannyowl/uncanny-automator,working,git ls-remote succeeded,https://github.com/uncannyowl/uncanny-automator,2026-04-13T18:36:55+00:00,True,Open source WordPress plugin released under GPL; source code available on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000516_1775649527817_attempt01_response.json,1,1775649527817,516,6,True
38175,uncannyowl,"uncanny automator – easy automation, integration, webhooks & workflow builder plugin",Uncanny Automator,https://github.com/uncannyowl,https://github.com/uncannyowl/uncanny-automator,working,git ls-remote succeeded,https://github.com/uncannyowl/uncanny-automator,2026-04-13T18:36:55+00:00,True,Open source WordPress plugin released under GPL; source code available on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000516_1775649527817_attempt01_response.json,1,1775649527817,516,12,True
38176,uncannyowl,uncanny_automator,Uncanny Automator,https://github.com/uncannyowl,https://github.com/uncannyowl/uncanny-automator,working,git ls-remote succeeded,https://github.com/uncannyowl/uncanny-automator,2026-04-13T18:36:55+00:00,True,Open source WordPress plugin released under GPL; source code available on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000516_1775649527817_attempt01_response.json,1,1775649527817,516,27,True
38181,unclebob,fitnesse,fitnesse,https://github.com/fitnesse,https://github.com/fitnesse/fitnesse,working,git ls-remote succeeded,https://github.com/fitnesse/fitnesse,2026-04-13T18:36:55+00:00,True,FitNesse is an open-source wiki-based testing framework originally created by Uncle Bob (vendor: unclebob). Its official repository is hosted on GitHub under the fitnesse organization.,/home/user1/kk_peplen/cve-search/output/minimax_raw_remaining_opencode_tqdm/batch_000851_1775621212767_response.json,1,1775621212767,851,12,True
38184,underscorejs,underscore,underscore,https://github.com/jashkenas,https://github.com/jashkenas/underscore,working,git ls-remote succeeded,https://github.com/jashkenas/underscore,2026-04-13T18:36:55+00:00,True,Underscore.js is an open-source JavaScript utility library maintained by Jeremy Ashkenas (vendor: underscorejs). Its official repository is hosted on GitHub under the jashkenas user.,/home/user1/kk_peplen/cve-search/output/minimax_raw_remaining_opencode_tqdm/batch_000851_1775621212767_response.json,1,1775621212767,851,5,True
38185,undici,undici,undici,https://github.com/nodejs,https://github.com/nodejs/undici,working,git ls-remote succeeded,https://github.com/nodejs/undici,2026-04-13T18:36:55+00:00,True,Undici is an open-source HTTP/1.1 client library for Node.js maintained under the Node.js organization (vendor: undici). Its official repository is on GitHub under the nodejs organization.,/home/user1/kk_peplen/cve-search/output/minimax_raw_remaining_opencode_tqdm/batch_000851_1775621212767_response.json,1,1775621212767,851,12,True
38192,unicode,international_components_for_unicode,ICU,https://github.com/unicode-org,https://github.com/unicode-org/icu,working,git ls-remote succeeded,https://github.com/unicode-org/icu,2026-04-13T18:36:55+00:00,True,"International Components for Unicode (ICU) is an open-source library for Unicode support, released under the ICU License.",/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_003820_1775595377393_response.json,1,1775595377393,3820,6,True
38195,unicorn-engine,unicorn_engine,Unicorn,https://github.com/unicorn-engine,https://github.com/unicorn-engine/unicorn,working,git ls-remote succeeded,https://github.com/unicorn-engine/unicorn,2026-04-13T18:36:55+00:00,True,Unicorn is an open-source CPU emulator framework released under the GPL license.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_003820_1775595377393_response.json,1,1775595377393,3820,21,True
38196,unidata,netcdf,NetCDF,https://github.com/Unidata,https://github.com/Unidata/netcdf-c,working,git ls-remote succeeded,https://github.com/Unidata/netcdf-c,2026-04-13T18:36:55+00:00,True,NetCDF is an open-source data format library maintained by Unidata.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_003820_1775595377393_response.json,1,1775595377393,3820,15,True
38209,uninett,mod_auth_mellon,mod_auth_mellon,https://github.com/uninett,https://github.com/uninett/mod_auth_mellon,working,git ls-remote succeeded,https://github.com/uninett/mod_auth_mellon,2026-04-13T18:36:55+00:00,True,Open-source Apache module for SAML authentication hosted on GitHub under the uninett organization (Apache License).,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_003821_1775595362299_response.json,1,1775595362299,3821,22,True
38229,unitree,b2,unitree_ros,https://github.com/unitreerobotics,https://github.com/unitreerobotics/unitree_ros,working,git ls-remote succeeded,https://github.com/unitreerobotics/unitree_ros,2026-04-13T18:36:55+00:00,True,Unitree provides open-source ROS drivers for its B2 robot; the firmware and software are publicly available on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000517_1775649383906_attempt01_response.json,1,1775649383906,517,6,True
38230,unitree,g1,unitree_ros,https://github.com/unitreerobotics,https://github.com/unitreerobotics/unitree_ros,working,git ls-remote succeeded,https://github.com/unitreerobotics/unitree_ros,2026-04-13T18:36:55+00:00,True,Unitree provides open-source ROS drivers for its G1 robot; the firmware and software are publicly available on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000517_1775649383906_attempt01_response.json,1,1775649383906,517,8,True
38231,unitree,go2,unitree_legged_sdk,https://github.com/unitreerobotics,https://github.com/unitreerobotics/unitree_legged_sdk,working,git ls-remote succeeded,https://github.com/unitreerobotics/unitree_legged_sdk,2026-04-13T18:36:55+00:00,True,Unitree provides an open-source SDK for its legged robots including Go2 on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_003824_1775595422906_response.json,1,1775595422906,3824,8,True
38232,unitree,h1,unitree_legged_sdk,https://github.com/unitreerobotics,https://github.com/unitreerobotics/unitree_legged_sdk,working,git ls-remote succeeded,https://github.com/unitreerobotics/unitree_legged_sdk,2026-04-13T18:36:55+00:00,True,The same open-source SDK supports the H1 robot and is publicly available.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_003824_1775595422906_response.json,1,1775595422906,3824,6,True
38240,univention,univention_corporate_server,univention-corporate-server,https://github.com/univention,https://github.com/univention/univention-corporate-server,working,git ls-remote succeeded,https://github.com/univention/univention-corporate-server,2026-04-13T18:36:55+00:00,True,"Univention Corporate Server is released as open source under GPL, with source code hosted on GitHub.",/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_003824_1775595422906_response.json,1,1775595422906,3824,6,True
38244,university_of_california,seti_at_home,seti_at_home,https://github.com/BOINC,https://github.com/BOINC/boinc,working,git ls-remote succeeded,https://github.com/BOINC/boinc,2026-04-13T18:36:55+00:00,True,SETI@home client is open source as part of the BOINC distributed computing platform; source code on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000518_1775649588939_attempt01_response.json,1,1775649588939,518,6,True
38245,university_of_cambridge,exim,exim,https://github.com/Exim,https://github.com/Exim/exim,working,git ls-remote succeeded,https://github.com/Exim/exim,2026-04-13T18:36:55+00:00,True,Exim is an open-source mail transfer agent released under GPL; source code available on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000518_1775649588939_attempt01_response.json,1,1775649588939,518,30,True
38246,university_of_kansas,lynx,lynx,https://github.com/Lynx,https://github.com/Lynx/lynx,working,git ls-remote succeeded,https://github.com/Lynx/lynx,2026-04-13T18:36:55+00:00,True,Lynx is an open-source text web browser originally developed at University of Kansas; source code on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000518_1775649588939_attempt01_response.json,1,1775649588939,518,22,True
38249,university_of_minnesota,mapserver,mapserver,https://github.com/MapServer,https://github.com/MapServer/MapServer,working,git ls-remote succeeded,https://github.com/MapServer/MapServer,2026-04-13T18:36:55+00:00,True,MapServer is an open-source platform for spatial data publishing; source code available on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000518_1775649588939_attempt01_response.json,1,1775649588939,518,6,True
38250,university_of_washington,imap,imap,https://github.com/uw-imap,https://github.com/uw-imap/imap,working,git ls-remote succeeded,https://github.com/uw-imap/imap,2026-04-13T18:36:55+00:00,True,UW IMAP is an open-source mail access protocol implementation released under the University of Washington Public License; source code on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000518_1775649588939_attempt01_response.json,1,1775649588939,518,21,True
38257,universityofcalifornia,boinc_client,boinc,https://github.com/BOINC,https://github.com/BOINC/boinc,working,git ls-remote succeeded,https://github.com/BOINC/boinc,2026-04-13T18:36:55+00:00,True,BOINC client and server are open-source under the LGPL and the code is hosted on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000519_1775649894994_attempt02_response.json,2,1775649894994,519,15,True
