cve_id,commit_hash,selection_source,repo_name,repo_url,commit_urls,source_file,cwe_ids,cwe_tokens
CVE-2010-4083,982f7c2b2e6a28f8f266e075d92e19c0dd4c6e56,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=982f7c2b2e6a28f8f266e075d92e19c0dd4c6e56;http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git;a=commit;h=982f7c2b2e6a28f8f266e075d92e19c0dd4c6e56,cvelistV5/cves/2010/4xxx/CVE-2010-4083.json,CWE-909,CWE-909
CVE-2010-4157,f63ae56e4e97fb12053590e41a4fa59e7daa74a4,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=f63ae56e4e97fb12053590e41a4fa59e7daa74a4,cvelistV5/cves/2010/4xxx/CVE-2010-4157.json,CWE-190,CWE-190
CVE-2010-4158,57fe93b374a6b8711995c2d466c502af9f3a08bb,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=57fe93b374a6b8711995c2d466c502af9f3a08bb,cvelistV5/cves/2010/4xxx/CVE-2010-4158.json,CWE-200,CWE-200
CVE-2010-4160,253eacc070b114c2ec1f81b067d2fed7305467b0,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=253eacc070b114c2ec1f81b067d2fed7305467b0,cvelistV5/cves/2010/4xxx/CVE-2010-4160.json,CWE-190,CWE-190
CVE-2010-4160,8acfe468b0384e834a303f08ebc4953d72fb690a,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=8acfe468b0384e834a303f08ebc4953d72fb690a,cvelistV5/cves/2010/4xxx/CVE-2010-4160.json,CWE-190,CWE-190
CVE-2010-4162,cb4644cac4a2797afc847e6c92736664d4b0ea34,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=cb4644cac4a2797afc847e6c92736664d4b0ea34,cvelistV5/cves/2010/4xxx/CVE-2010-4162.json,CWE-190,CWE-190
CVE-2010-4163,9284bcf4e335e5f18a8bc7b26461c33ab60d0689,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=9284bcf4e335e5f18a8bc7b26461c33ab60d0689,cvelistV5/cves/2010/4xxx/CVE-2010-4163.json,CWE-20,CWE-20
CVE-2010-4164,5ef41308f94dcbb3b7afc56cdef1c2ba53fa5d2f,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=5ef41308f94dcbb3b7afc56cdef1c2ba53fa5d2f,cvelistV5/cves/2010/4xxx/CVE-2010-4164.json,CWE-191,CWE-191
CVE-2010-4165,7a1abd08d52fdeddb3e9a5a33f2f15cc6a5674d2,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=7a1abd08d52fdeddb3e9a5a33f2f15cc6a5674d2,cvelistV5/cves/2010/4xxx/CVE-2010-4165.json,CWE-369,CWE-369
CVE-2010-4169,63bfd7384b119409685a17d5c58f0b56e5dc03da,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=63bfd7384b119409685a17d5c58f0b56e5dc03da,cvelistV5/cves/2010/4xxx/CVE-2010-4169.json,CWE-416,CWE-416
CVE-2010-4243,3c77f845722158206a7209c45ccddc264d19319c,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=3c77f845722158206a7209c45ccddc264d19319c,cvelistV5/cves/2010/4xxx/CVE-2010-4243.json,CWE-400,CWE-400
CVE-2010-4248,e0a70217107e6f9844628120412cb27bb4cea194,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=e0a70217107e6f9844628120412cb27bb4cea194,cvelistV5/cves/2010/4xxx/CVE-2010-4248.json,CWE-362,CWE-362
CVE-2010-4250,a2ae4cc9a16e211c8a128ba10d22a85431f093ab,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=a2ae4cc9a16e211c8a128ba10d22a85431f093ab;https://github.com/torvalds/linux/commit/a2ae4cc9a16e211c8a128ba10d22a85431f093ab,cvelistV5/cves/2010/4xxx/CVE-2010-4250.json,CWE-399,CWE-399
CVE-2010-4251,8eae939f1400326b06d0c9afe53d2a484a326871,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=8eae939f1400326b06d0c9afe53d2a484a326871,cvelistV5/cves/2010/4xxx/CVE-2010-4251.json,CWE-400,CWE-400
CVE-2010-4256,c66fb347946ebdd5b10908866ecc9fa05ee2cf3d,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=c66fb347946ebdd5b10908866ecc9fa05ee2cf3d,cvelistV5/cves/2010/4xxx/CVE-2010-4256.json,CWE-20,CWE-20
CVE-2010-4258,33dd94ae1ccbfb7bf0fb6c692bc3d1c4269e6177,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=33dd94ae1ccbfb7bf0fb6c692bc3d1c4269e6177,cvelistV5/cves/2010/4xxx/CVE-2010-4258.json,CWE-269,CWE-269
CVE-2010-4263,31b24b955c3ebbb6f3008a6374e61cf7c05a193c,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=31b24b955c3ebbb6f3008a6374e61cf7c05a193c,cvelistV5/cves/2010/4xxx/CVE-2010-4263.json,CWE-476,CWE-476
CVE-2010-4264,4535a059e4e24ca11a2ef0b4d754f262398bcece,references_fallback,github.com/vanilla/vanilla,https://github.com/vanilla/vanilla,https://github.com/vanilla/vanilla/commit/4535a059e4e24ca11a2ef0b4d754f262398bcece,cvelistV5/cves/2010/4xxx/CVE-2010-4264.json,CWE-79,CWE-79
CVE-2010-4335,e431e86aa4301ced4273dc7919b59362cbb353cb,references_fallback,github.com/cakephp/cakephp,https://github.com/cakephp/cakephp,https://github.com/cakephp/cakephp/commit/e431e86aa4301ced4273dc7919b59362cbb353cb,cvelistV5/cves/2010/4xxx/CVE-2010-4335.json,CWE-20,CWE-20
CVE-2010-4342,4e085e76cbe558b79b54cbab772f61185879bc64,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=4e085e76cbe558b79b54cbab772f61185879bc64,cvelistV5/cves/2010/4xxx/CVE-2010-4342.json,CWE-476,CWE-476
CVE-2010-4343,7873ca4e4401f0ecd8868bf1543113467e6bae61,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=7873ca4e4401f0ecd8868bf1543113467e6bae61,cvelistV5/cves/2010/4xxx/CVE-2010-4343.json,CWE-665,CWE-665
CVE-2010-4346,462e635e5b73ba9a4c03913b77138cd57ce4b050,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=462e635e5b73ba9a4c03913b77138cd57ce4b050,cvelistV5/cves/2010/4xxx/CVE-2010-4346.json,CWE-476,CWE-476
CVE-2010-4347,ed3aada1bf34c5a9e98af167f125f8a740fc726a,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=ed3aada1bf34c5a9e98af167f125f8a740fc726a,cvelistV5/cves/2010/4xxx/CVE-2010-4347.json,CWE-269,CWE-269
CVE-2010-4526,50b5d6ad63821cea324a5a7a19854d4de1a0a819,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commitdiff%3Bh=50b5d6ad63821cea324a5a7a19854d4de1a0a819,cvelistV5/cves/2010/4xxx/CVE-2010-4526.json,CWE-362,CWE-362
CVE-2010-4527,d81a12bc29ae4038770e05dce4ab7f26fd5880fb,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=d81a12bc29ae4038770e05dce4ab7f26fd5880fb,cvelistV5/cves/2010/4xxx/CVE-2010-4527.json,CWE-120,CWE-120
CVE-2010-4529,fdac1e0697356ac212259f2147aa60c72e334861,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=fdac1e0697356ac212259f2147aa60c72e334861;http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git;a=commit;h=fdac1e0697356ac212259f2147aa60c72e334861,cvelistV5/cves/2010/4xxx/CVE-2010-4529.json,CWE-191,CWE-191
CVE-2010-4648,0a54917c3fc295cb61f3fb52373c173fd3b69f48,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=0a54917c3fc295cb61f3fb52373c173fd3b69f48;https://github.com/torvalds/linux/commit/0a54917c3fc295cb61f3fb52373c173fd3b69f48,cvelistV5/cves/2010/4xxx/CVE-2010-4648.json,,
CVE-2010-4649,7182afea8d1afd432a17c18162cc3fd441d0da93,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=7182afea8d1afd432a17c18162cc3fd441d0da93,cvelistV5/cves/2010/4xxx/CVE-2010-4649.json,CWE-190,CWE-190
CVE-2010-4650,7572777eef78ebdee1ecb7c258c0ef94d35bad16,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=7572777eef78ebdee1ecb7c258c0ef94d35bad16;https://github.com/torvalds/linux/commit/7572777eef78ebdee1ecb7c258c0ef94d35bad16,cvelistV5/cves/2010/4xxx/CVE-2010-4650.json,CWE-119,CWE-119
CVE-2010-4655,b00916b189d13a615ff05c9242201135992fcda3,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=b00916b189d13a615ff05c9242201135992fcda3,cvelistV5/cves/2010/4xxx/CVE-2010-4655.json,CWE-665,CWE-665
CVE-2010-4656,3ed780117dbe5acb64280d218f0347f238dafed0,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=3ed780117dbe5acb64280d218f0347f238dafed0,cvelistV5/cves/2010/4xxx/CVE-2010-4656.json,CWE-787,CWE-787
CVE-2010-4668,5478755616ae2ef1ce144dded589b62b2a50d575,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=5478755616ae2ef1ce144dded589b62b2a50d575;http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git;a=commit;h=5478755616ae2ef1ce144dded589b62b2a50d575,cvelistV5/cves/2010/4xxx/CVE-2010-4668.json,CWE-400,CWE-400
CVE-2010-4704,3dde66752d59dfdd0f3727efd66e7202b3c75078,references_fallback,git.ffmpeg.org/ffmpeg,http://git.ffmpeg.org/ffmpeg,http://git.ffmpeg.org/?p=ffmpeg.git%3Ba=commit%3Bh=3dde66752d59dfdd0f3727efd66e7202b3c75078;http://git.ffmpeg.org/?p=ffmpeg.git;a=commit;h=3dde66752d59dfdd0f3727efd66e7202b3c75078,cvelistV5/cves/2010/4xxx/CVE-2010-4704.json,CWE-20,CWE-20
CVE-2010-4705,366d919016a679d3955f6fe5278fa7ce4f47b81e,references_fallback,git.ffmpeg.org/ffmpeg,http://git.ffmpeg.org/ffmpeg,http://git.ffmpeg.org/?p=ffmpeg.git%3Ba=commit%3Bh=366d919016a679d3955f6fe5278fa7ce4f47b81e;http://git.ffmpeg.org/?p=ffmpeg.git;a=commit;h=366d919016a679d3955f6fe5278fa7ce4f47b81e,cvelistV5/cves/2010/4xxx/CVE-2010-4705.json,CWE-189,CWE-189
CVE-2010-4802,aa7c8da54b1ebd4ccb64aa66dede7b7cdb381c44,references_fallback,github.com/kraih/mojo,https://github.com/kraih/mojo,https://github.com/kraih/mojo/commit/aa7c8da54b1ebd4ccb64aa66dede7b7cdb381c44,cvelistV5/cves/2010/4xxx/CVE-2010-4802.json,CWE-20,CWE-20
CVE-2010-4802,b3a1fb453eda447c0bb082cd9eed81bb75a7564a,references_fallback,github.com/kraih/mojo,https://github.com/kraih/mojo,https://github.com/kraih/mojo/commit/b3a1fb453eda447c0bb082cd9eed81bb75a7564a,cvelistV5/cves/2010/4xxx/CVE-2010-4802.json,CWE-20,CWE-20
CVE-2010-4805,c377411f2494a931ff7facdbb3a6839b1266bcf6,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=c377411f2494a931ff7facdbb3a6839b1266bcf6;http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git;a=commit;h=c377411f2494a931ff7facdbb3a6839b1266bcf6,cvelistV5/cves/2010/4xxx/CVE-2010-4805.json,CWE-400,CWE-400
CVE-2010-5312,7e9060c109b928769a664dbcc2c17bd21231b6f3,references_fallback,github.com/jquery/jquery-ui,https://github.com/jquery/jquery-ui,https://github.com/jquery/jquery-ui/commit/7e9060c109b928769a664dbcc2c17bd21231b6f3,cvelistV5/cves/2010/5xxx/CVE-2010-5312.json,CWE-79,CWE-79
CVE-2010-5313,fc3a9157d3148ab91039c75423da8ef97be3e105,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=fc3a9157d3148ab91039c75423da8ef97be3e105;http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git;a=commit;h=fc3a9157d3148ab91039c75423da8ef97be3e105;https://github.com/torvalds/linux/commit/fc3a9157d3148ab91039c75423da8ef97be3e105,cvelistV5/cves/2010/5xxx/CVE-2010-5313.json,CWE-362,CWE-362
CVE-2010-5327,90c4e85a8f8135f069f3f05e4d54a77704769f91,references_fallback,github.com/liferay/liferay-portal,https://github.com/liferay/liferay-portal,https://github.com/liferay/liferay-portal/commit/90c4e85a8f8135f069f3f05e4d54a77704769f91,cvelistV5/cves/2010/5xxx/CVE-2010-5327.json,CWE-264,CWE-264
CVE-2010-5328,f106eee10038c2ee5b6056aaf3f6d5229be6dcdd,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux,http://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git/commit/?id=f106eee10038c2ee5b6056aaf3f6d5229be6dcdd;https://github.com/torvalds/linux/commit/f106eee10038c2ee5b6056aaf3f6d5229be6dcdd,cvelistV5/cves/2010/5xxx/CVE-2010-5328.json,CWE-20,CWE-20
CVE-2010-5328,f20011457f41c11edb5ea5038ad0c8ea9f392023,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux,http://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git/commit/?id=f20011457f41c11edb5ea5038ad0c8ea9f392023;https://github.com/torvalds/linux/commit/f20011457f41c11edb5ea5038ad0c8ea9f392023,cvelistV5/cves/2010/5xxx/CVE-2010-5328.json,CWE-20,CWE-20
CVE-2010-5328,fa2755e20ab0c7215d99c2dc7c262e98a09b01df,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux,http://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git/commit/?id=fa2755e20ab0c7215d99c2dc7c262e98a09b01df;https://github.com/torvalds/linux/commit/fa2755e20ab0c7215d99c2dc7c262e98a09b01df,cvelistV5/cves/2010/5xxx/CVE-2010-5328.json,CWE-20,CWE-20
CVE-2010-5329,fc0a80798576f80ca10b3f6c9c7097f12fd1d64e,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=fc0a80798576f80ca10b3f6c9c7097f12fd1d64e;https://github.com/torvalds/linux/commit/fc0a80798576f80ca10b3f6c9c7097f12fd1d64e,cvelistV5/cves/2010/5xxx/CVE-2010-5329.json,CWE-399,CWE-399
CVE-2010-5331,0031c41be5c529f8329e327b63cde92ba1284842,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux,https://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git/commit/?id=0031c41be5c529f8329e327b63cde92ba1284842;https://github.com/torvalds/linux/commit/0031c41be5c529f8329e327b63cde92ba1284842,cvelistV5/cves/2010/5xxx/CVE-2010-5331.json,CWE-193,CWE-193
CVE-2010-5332,0926f91083f34d047abc74f1ca4fa6a9c161f7db,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux,https://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git/commit/?id=0926f91083f34d047abc74f1ca4fa6a9c161f7db;https://github.com/torvalds/linux/commit/0926f91083f34d047abc74f1ca4fa6a9c161f7db,cvelistV5/cves/2010/5xxx/CVE-2010-5332.json,CWE-119,CWE-119
CVE-2011-0006,867c20265459d30a01b021a9c1e81fb4c5832aa9,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=867c20265459d30a01b021a9c1e81fb4c5832aa9;https://github.com/torvalds/linux/commit/867c20265459d30a01b021a9c1e81fb4c5832aa9,cvelistV5/cves/2011/0xxx/CVE-2011-0006.json,CWE-264,CWE-264
CVE-2011-0341,d2de9cee6036b997e536a0c0384b88b38e523e56,references_fallback,cgit.ghostscript.com/cgi-bin/cgit.cgi/mupdf.git,https://cgit.ghostscript.com/cgi-bin/cgit.cgi/mupdf.git,https://cgit.ghostscript.com/cgi-bin/cgit.cgi/mupdf.git/commit/?id=d2de9cee6036b997e536a0c0384b88b38e523e56,cvelistV5/cves/2011/0xxx/CVE-2011-0341.json,CWE-119,CWE-119
CVE-2011-0463,272b62c1f0f6f742046e45b50b6fec98860208a0,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=272b62c1f0f6f742046e45b50b6fec98860208a0;http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git;a=commit;h=272b62c1f0f6f742046e45b50b6fec98860208a0,cvelistV5/cves/2011/0xxx/CVE-2011-0463.json,CWE-20,CWE-20
CVE-2011-0469,23c8d21c75242999e29379e6ca8418a14c8725c6,references_fallback,github.com/openSUSE/open-build-service,https://github.com/openSUSE/open-build-service,https://github.com/openSUSE/open-build-service/commit/23c8d21c75242999e29379e6ca8418a14c8725c6,cvelistV5/cves/2011/0xxx/CVE-2011-0469.json,CWE-94,CWE-94
CVE-2011-0469,76b0ab003f34435ca90d943e02dd22279cdeec2a,references_fallback,github.com/openSUSE/open-build-service,https://github.com/openSUSE/open-build-service,https://github.com/openSUSE/open-build-service/commit/76b0ab003f34435ca90d943e02dd22279cdeec2a,cvelistV5/cves/2011/0xxx/CVE-2011-0469.json,CWE-94,CWE-94
CVE-2011-0480,13184036a6b1b1d4b61c91118c0896e9ad4634c3,references_fallback,git.ffmpeg.org/ffmpeg,http://git.ffmpeg.org/ffmpeg,http://git.ffmpeg.org/?p=ffmpeg.git%3Ba=commit%3Bh=13184036a6b1b1d4b61c91118c0896e9ad4634c3;http://git.ffmpeg.org/?p=ffmpeg.git;a=commit;h=13184036a6b1b1d4b61c91118c0896e9ad4634c3,cvelistV5/cves/2011/0xxx/CVE-2011-0480.json,CWE-120,CWE-120
CVE-2011-0521,cb26a24ee9706473f31d34cc259f4dcf45cd0644,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=cb26a24ee9706473f31d34cc259f4dcf45cd0644,cvelistV5/cves/2011/0xxx/CVE-2011-0521.json,CWE-119,CWE-119
CVE-2011-0530,3ef52043861ab16352d49af89e048ba6339d6df8,references_fallback,github.com/yoe/nbd,https://github.com/yoe/nbd,https://github.com/yoe/nbd/commit/3ef52043861ab16352d49af89e048ba6339d6df8,cvelistV5/cves/2011/0xxx/CVE-2011-0530.json,CWE-119,CWE-119
CVE-2011-0709,7f285fa78d4b81b8458f05e77fb6b46245121b4e,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=7f285fa78d4b81b8458f05e77fb6b46245121b4e,cvelistV5/cves/2011/0xxx/CVE-2011-0709.json,CWE-476,CWE-476
CVE-2011-0710,261cd298a8c363d7985e3482946edb4bfedacf98,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=261cd298a8c363d7985e3482946edb4bfedacf98,cvelistV5/cves/2011/0xxx/CVE-2011-0710.json,CWE-200,CWE-200
CVE-2011-0711,3a3675b7f23f83ca8c67c9c2b6edf707fd28d1ba,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=3a3675b7f23f83ca8c67c9c2b6edf707fd28d1ba,cvelistV5/cves/2011/0xxx/CVE-2011-0711.json,CWE-200,CWE-200
CVE-2011-0716,6b0d6a9b4296fa16a28d10d416db7a770fc03287,references_fallback,git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux-2.6,http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git%3Ba=commit%3Bh=6b0d6a9b4296fa16a28d10d416db7a770fc03287;https://github.com/torvalds/linux/commit/6b0d6a9b4296fa16a28d10d416db7a770fc03287,cvelistV5/cves/2011/0xxx/CVE-2011-0716.json,CWE-399,CWE-399
